sku_id,forecast_demand,on_hand,reorder_point,safety_stock,category,unit_price,cost_price,stockout_risk,overstock_risk,risk_level,recommended_action,sales_at_risk,capital_locked
SKU00182,71.09146729927978,212.0,216.0,84.0,Personal Care,178.74,125.21,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,17643.16
SKU00183,69.36941305625487,84.0,73.0,36.0,Dairy & Bakery,252.07,165.28,0.0,0.20791116919007288,Healthy,HEALTHY,0.0,2418.14
SKU00184,91.65881757833094,96.0,33.0,15.0,Apparel & Footwear,899.55,645.86,0.0,0.04685126073402736,Healthy,HEALTHY,0.0,2803.8
SKU00185,70.2482841637077,398.0,175.0,76.0,Home Care,484.73,277.22,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,90859.33
SKU00186,62.70167750673414,4390.0,994.0,324.0,Apparel & Footwear,1862.84,1185.19,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,5128670.7
SKU00187,61.19949940298205,0.0,0.0,0.0,Stationery & Office,252.44,150.22,1.0,0.0,High stockout,REORDER NOW,3862.3,0.0
SKU00188,106.42538447802234,101.0,52.0,15.0,Dairy & Bakery,201.41,115.41,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00189,88.99467714763148,103.0,86.0,32.0,Snacks & Confectionery,69.3,51.51,0.0,0.15562390239362195,Healthy,HEALTHY,0.0,721.41
SKU00190,8395.523718932232,0.0,931.0,313.0,Stationery & Office,145.42,84.74,1.0,0.0,High stockout,REORDER NOW,350735.72,0.0
SKU00191,94.26663448270884,73.0,108.0,37.0,Health & Wellness,590.87,350.82,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00192,69.52264978957432,207.0,130.0,39.0,Dairy & Bakery,165.78,106.38,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,14624.84
SKU00193,127.90495801884876,79.0,73.0,15.0,Health & Wellness,308.55,192.29,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00194,79.04198784411454,20.0,40.0,9.0,Frozen Foods,524.73,409.27,0.3279682114787936,0.0,Healthy,HEALTHY,4596.9,0.0
SKU00195,68.41053179949749,595.0,344.0,136.0,Home & Kitchen,1139.65,908.49,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,478401.27
SKU00196,73.45139859815717,148.0,100.0,35.0,Dairy & Bakery,90.98,59.65,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,4446.82
SKU00197,64.39495360394616,171.0,79.0,38.0,Stationery & Office,330.62,198.47,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,21157.9
SKU00198,98.47573588905536,537.0,271.0,102.0,Stationery & Office,340.46,229.65,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,100707.1
SKU00199,65.20105385875199,62.0,39.0,12.0,Snacks & Confectionery,62.08,41.84,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00200,75.8304527628819,317.0,234.0,91.0,Beverages,134.99,89.97,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,21698.02
SKU00201,132.86505678505864,376.0,180.0,73.0,Frozen Foods,848.32,470.89,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,114489.81
SKU00202,93.47302963271764,314.0,174.0,63.0,Grocery,349.86,203.65,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,44910.32
SKU00203,64.50149163095398,93.0,81.0,25.0,Dairy & Bakery,181.68,106.33,0.0,0.43508182271040846,Healthy,HEALTHY,0.0,3030.25
SKU00204,79.19600566075425,20.0,31.0,15.0,Home Care,613.21,391.19,0.44132519876617193,0.0,Healthy,HEALTHY,9074.9,0.0
SKU00205,141.64265936270402,45.0,59.0,13.0,Stationery & Office,222.89,154.95,0.0892654420841762,0.0,Healthy,HEALTHY,760.2,0.0
SKU00206,80.24898715126704,185.0,63.0,29.0,Stationery & Office,217.76,167.56,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,17552.08
SKU00207,134.5125078885665,0.0,0.0,0.0,Beverages,97.45,59.04,1.0,0.0,High stockout,REORDER NOW,3277.06,0.0
SKU00208,78.09275269836368,0.0,0.0,0.0,Home & Kitchen,1162.94,863.83,1.0,0.0,High stockout,REORDER NOW,22704.3,0.0
SKU00209,71.80124817406654,89.0,96.0,23.0,Beverages,88.63,53.76,0.0,0.23624254057858368,Healthy,HEALTHY,0.0,924.6
SKU00210,66.7119249648595,169.0,149.0,52.0,Electronics & Accessories,3556.85,1985.27,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,203069.45
SKU00211,132.8863434840977,0.0,0.0,0.0,Home & Kitchen,1189.16,847.23,1.0,0.0,High stockout,REORDER NOW,39505.78,0.0
SKU00212,78.39667412827674,61.0,46.0,15.0,Home & Kitchen,348.98,210.66,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00213,81.12757213659367,100.0,67.0,25.0,Snacks & Confectionery,115.76,90.28,0.0,0.2297940554241384,Healthy,HEALTHY,0.0,1703.8
SKU00214,63.271965978543534,116.0,146.0,49.0,Home & Kitchen,392.18,307.22,0.0,0.820389313111398,High overstock,MARKDOWN / CLEAR,0.0,16199.11
SKU00215,62.51342985970478,352.0,212.0,68.0,Beverages,102.03,58.8,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,17021.81
SKU00216,274.5064358365429,374.0,204.0,71.0,Frozen Foods,678.4,406.14,0.0,0.3611297277370549,Healthy,HEALTHY,0.0,40408.32
SKU00217,71.84246180126563,0.0,0.0,0.0,Home Care,290.33,174.95,1.0,0.0,High stockout,REORDER NOW,5214.51,0.0
SKU00218,63.760964366667125,450.0,284.0,99.0,Dairy & Bakery,229.94,178.86,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,69082.71
SKU00219,79.76727984971785,262.0,92.0,29.0,Grocery,141.0,80.3,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,14633.29
SKU00220,74.30592272091252,313.0,157.0,46.0,Apparel & Footwear,733.09,540.87,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,129102.47
SKU00221,82.92888614171083,304.0,297.0,113.0,Personal Care,578.16,359.57,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,79490.54
SKU00222,68.31420007515916,25.0,35.0,16.0,Health & Wellness,492.26,342.42,0.26640071287611056,0.0,Healthy,HEALTHY,3976.75,0.0
SKU00223,64.15306607460454,286.0,129.0,42.0,Personal Care,217.42,129.22,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,28667.06
SKU00224,64.42356661482698,554.0,266.0,119.0,Personal Care,161.86,121.66,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,59561.87
SKU00225,79.61892854287224,305.0,239.0,88.0,Home & Kitchen,1233.58,885.33,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,199536.62
SKU00226,63.86002041835105,365.0,275.0,91.0,Beverages,74.28,41.25,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,12422.02
SKU00227,94.52462287691098,374.0,237.0,72.0,Electronics & Accessories,2851.22,1737.2,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,485504.63
SKU00228,65.27086854390514,495.0,180.0,62.0,Electronics & Accessories,2956.05,1970.47,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,846768.36
SKU00229,62.21573985366448,51.0,21.0,5.0,Personal Care,421.82,288.02,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00230,61.762478436409,163.0,128.0,39.0,Dairy & Bakery,116.56,88.21,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,8930.16
SKU00231,78.8452324103888,94.0,86.0,34.0,Grocery,153.98,99.59,0.0,0.18980178442863901,Healthy,HEALTHY,0.0,1509.26
SKU00232,162.97380281357036,260.0,159.0,57.0,Stationery & Office,96.13,75.15,0.0,0.5917176739307763,High overstock,MARKDOWN / CLEAR,0.0,7291.52
SKU00233,75.13328845443402,123.0,200.0,78.0,Stationery & Office,120.84,72.32,0.0,0.6287225012513985,High overstock,MARKDOWN / CLEAR,0.0,3461.72
SKU00234,74.80237714929345,70.0,61.0,21.0,Snacks & Confectionery,100.0,76.44,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00235,70.739457939674,161.0,124.0,46.0,Grocery,159.72,123.95,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,11187.79
SKU00236,64.04354776315807,226.0,115.0,34.0,Beverages,104.24,73.66,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,11929.71
SKU00237,65.71051202132531,5621.0,1258.0,412.0,Grocery,95.24,75.42,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,418979.93
SKU00238,166.1796367898808,96.0,99.0,44.0,Apparel & Footwear,1766.09,1152.63,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00239,63.89470623239201,525.0,220.0,63.0,Home & Kitchen,1079.74,782.62,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,360870.23
SKU00240,62.80406592241398,7712.0,1749.0,586.0,Beverages,143.08,79.06,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,604745.43
SKU00241,61.335450043739066,141.0,67.0,16.0,Electronics & Accessories,1710.6,1058.3,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,84308.99
SKU00242,162.12053978059825,563.0,466.0,150.0,Snacks & Confectionery,218.49,151.11,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,60576.9
SKU00243,410.4506430063535,53.0,28.0,8.0,Personal Care,483.9,372.11,0.5251434770652061,0.0,High stockout,REORDER NOW,27878.77,0.0
SKU00244,66.51551502908433,306.0,244.0,94.0,Health & Wellness,750.15,591.29,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,141604.78
SKU00245,83.04602301356775,79.0,171.0,48.0,Electronics & Accessories,4025.26,2796.99,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00246,84.84031356424195,128.0,79.0,26.0,Home & Kitchen,1021.22,780.18,0.0,0.5027904098166861,High overstock,MARKDOWN / CLEAR,0.0,33672.32
SKU00247,74.03583168090944,482.0,271.0,92.0,Grocery,240.33,180.2,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,73515.14
SKU00248,90.8941008385685,409.0,162.0,53.0,Snacks & Confectionery,56.31,41.86,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,13315.91
SKU00249,184.82741976567718,348.0,191.0,67.0,Dairy & Bakery,243.38,140.64,0.0,0.8780866700946425,High overstock,MARKDOWN / CLEAR,0.0,22948.59
SKU00250,74.88692646485451,0.0,0.0,0.0,Dairy & Bakery,322.41,215.9,1.0,0.0,High stockout,REORDER NOW,6036.07,0.0
SKU00251,64.03960974444163,6107.0,1421.0,432.0,Stationery & Office,143.83,96.59,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,583689.54
SKU00252,107.41321921622473,363.0,239.0,104.0,Apparel & Footwear,2006.03,1498.23,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,382927.78
SKU00253,65.83494854899087,87.0,129.0,49.0,Dairy & Bakery,279.38,194.6,0.0,0.3166764082341574,Healthy,HEALTHY,0.0,4118.72
SKU00254,435.13966286241447,79.0,752.0,249.0,Stationery & Office,105.55,79.69,0.7798123707557969,0.0,High stockout,REORDER NOW,29425.75,0.0
SKU00255,146.44363457837426,92.0,139.0,45.0,Home Care,158.86,125.36,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00256,97.40750283058017,114.0,70.0,18.0,Frozen Foods,772.17,531.77,0.0,0.16861008248513043,Healthy,HEALTHY,0.0,8823.39
SKU00257,64.41560618513913,0.0,0.0,0.0,Home Care,307.75,230.17,1.0,0.0,High stockout,REORDER NOW,4955.98,0.0
SKU00258,65.46512201096392,0.0,0.0,0.0,Beverages,91.98,63.48,1.0,0.0,High stockout,REORDER NOW,1505.37,0.0
SKU00259,75.62967309843218,542.0,220.0,57.0,Stationery & Office,249.48,176.24,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,82193.11
SKU00260,133.94892459205354,87.0,85.0,31.0,Grocery,139.74,93.49,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00261,64.69019655683282,0.0,0.0,0.0,Snacks & Confectionery,62.18,49.12,1.0,0.0,High stockout,REORDER NOW,1005.61,0.0
SKU00262,62.14318323272739,3516.0,889.0,306.0,Snacks & Confectionery,170.92,128.94,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,445340.3
SKU00263,749.3090100393806,110.0,678.0,249.0,Dairy & Bakery,443.51,327.3,0.7484721124313567,0.0,High stockout,REORDER NOW,144729.4,0.0
SKU00264,956.339640126466,311.0,1155.0,414.0,Beverages,242.74,153.51,0.5245265634014287,0.0,High stockout,REORDER NOW,83037.69,0.0
SKU00265,69.98902553108493,352.0,150.0,54.0,Grocery,246.23,165.31,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,46619.23
SKU00266,64.16305047656104,147.0,196.0,84.0,Electronics & Accessories,4319.42,3307.5,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,273983.21
SKU00267,66.38887816144333,528.0,369.0,125.0,Stationery & Office,126.55,99.23,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,45805.67
SKU00268,68.07971305066344,101.0,68.0,18.0,Beverages,165.9,132.62,0.0,0.4765550621959393,Healthy,HEALTHY,0.0,4365.89
SKU00269,66.85158746859571,158.0,72.0,21.0,Dairy & Bakery,170.73,125.25,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,11416.34
SKU00270,122.48231284905324,178.0,60.0,13.0,Frozen Foods,521.54,382.14,0.0,0.44960031821571456,Healthy,HEALTHY,0.0,21215.53
SKU00271,110.95625946712386,0.0,0.0,0.0,Stationery & Office,70.38,40.36,1.0,0.0,High stockout,REORDER NOW,1952.28,0.0
SKU00272,137.02579232346403,46.0,59.0,23.0,Electronics & Accessories,1227.28,905.59,0.21038783661943794,0.0,Healthy,HEALTHY,13814.81,0.0
SKU00273,63.18613066856522,204.0,180.0,63.0,Apparel & Footwear,403.23,256.73,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,36151.14
SKU00274,69.34893153662705,79.0,42.0,14.0,Frozen Foods,1066.8,817.34,0.0,0.13718855784395445,Healthy,HEALTHY,0.0,7888.2
SKU00275,90.97572637390515,58.0,142.0,64.0,Home Care,188.3,104.09,0.33898562616594374,0.0,Healthy,HEALTHY,5412.48,0.0
SKU00276,62.79379284346993,215.0,221.0,71.0,Snacks & Confectionery,50.27,39.39,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,5995.4
SKU00277,93.94365200478549,90.0,156.0,42.0,Home & Kitchen,585.64,392.95,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00278,324.4591260179362,85.0,52.0,16.0,Apparel & Footwear,1807.84,1052.14,0.13366774407875215,0.0,Healthy,HEALTHY,21901.59,0.0
SKU00279,96.13430846042911,76.0,59.0,13.0,Grocery,109.8,76.89,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00280,133.30716250488715,249.0,133.0,41.0,Electronics & Accessories,469.64,339.55,0.0,0.8614048226274086,High overstock,MARKDOWN / CLEAR,0.0,39283.5
SKU00281,86.26566197181606,0.0,0.0,0.0,Beverages,176.07,131.16,1.0,0.0,High stockout,REORDER NOW,3797.2,0.0
SKU00282,66.96377120646402,0.0,0.0,0.0,Electronics & Accessories,3095.83,2245.91,1.0,0.0,High stockout,REORDER NOW,51827.11,0.0
SKU00283,120.03122353091447,521.0,307.0,109.0,Apparel & Footwear,560.13,385.56,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,154597.52
SKU00284,82.19972470573751,0.0,0.0,0.0,Beverages,139.51,79.59,1.0,0.0,High stockout,REORDER NOW,2866.92,0.0
SKU00285,1348.9512944181074,70.0,1032.0,365.0,Home Care,505.67,387.2,0.900460416589644,0.0,High stockout,REORDER NOW,319703.7,0.0
SKU00286,6317.2287681332455,306.0,849.0,345.0,Beverages,64.45,51.29,0.8410643240381633,0.0,High stockout,REORDER NOW,104299.9,0.0
SKU00287,70.77543835159905,191.0,68.0,31.0,Frozen Foods,881.37,656.18,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,78888.95
SKU00288,62.36582082483544,379.0,152.0,44.0,Stationery & Office,109.0,60.9,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,19283.02
SKU00289,64.42831131838207,292.0,297.0,103.0,Grocery,539.37,398.55,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,90698.7
SKU00290,61.438336263602494,0.0,0.0,0.0,Personal Care,235.81,145.59,1.0,0.0,High stockout,REORDER NOW,3621.94,0.0
SKU00291,423.6167894994876,59.0,698.0,254.0,Stationery & Office,190.44,150.55,0.8365217128834981,0.0,High stockout,REORDER NOW,57304.2,0.0
SKU00292,69.56898605708872,263.0,136.0,37.0,Dairy & Bakery,210.98,119.39,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,23093.73
SKU00293,133.89188211767586,156.0,178.0,86.0,Beverages,132.02,75.66,0.0,0.16389509535523894,Healthy,HEALTHY,0.0,1672.7
SKU00294,81.96142126206688,253.0,203.0,84.0,Home Care,235.02,139.92,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,23931.72
SKU00295,66.15271975935502,250.0,269.0,113.0,Frozen Foods,1026.78,758.06,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,139367.27
SKU00296,146.7456222665533,487.0,174.0,72.0,Health & Wellness,685.29,488.51,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,166217.67
SKU00297,85.55327476186336,0.0,0.0,0.0,Dairy & Bakery,172.52,126.25,1.0,0.0,High stockout,REORDER NOW,3689.91,0.0
SKU00298,132.50820709240705,388.0,330.0,110.0,Stationery & Office,383.06,244.57,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,62485.63
SKU00299,77.64985621939492,115.0,57.0,21.0,Frozen Foods,842.06,648.3,0.0,0.4748914438751968,Healthy,HEALTHY,0.0,24214.1
SKU00300,64.23140358970929,0.0,0.0,0.0,Dairy & Bakery,100.55,66.52,1.0,0.0,High stockout,REORDER NOW,1614.62,0.0
SKU00301,61.07404113314002,233.0,113.0,30.0,Stationery & Office,316.89,184.91,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,31790.83
SKU00302,62.58872445374671,331.0,234.0,69.0,Stationery & Office,299.91,222.49,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,59718.82
SKU00303,62.15491796354759,115.0,53.0,20.0,Home Care,257.35,175.61,0.0,0.8367532369680867,High overstock,MARKDOWN / CLEAR,0.0,9280.12
SKU00304,65.75025961210372,31.0,21.0,5.0,Grocery,377.93,263.93,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00305,63.18018111055453,6489.0,1499.0,466.0,Health & Wellness,493.11,318.69,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,2047844.52
SKU00306,79.60831902464525,201.0,217.0,64.0,Frozen Foods,300.86,218.93,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,26576.28
SKU00307,63.101685670449484,262.0,131.0,48.0,Beverages,209.82,117.27,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,23324.81
SKU00308,64.07796869310846,328.0,231.0,57.0,Health & Wellness,341.35,229.66,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,60612.33
SKU00309,66.33860867944985,219.0,124.0,40.0,Home & Kitchen,1579.63,1037.48,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,158383.14
SKU00310,208.17227661649247,223.0,125.0,36.0,Beverages,77.52,57.1,0.0,0.07088761294448913,Healthy,HEALTHY,0.0,846.66
SKU00311,112.25956436733594,87.0,53.0,12.0,Electronics & Accessories,2295.88,1415.33,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00312,90.03119617653677,257.0,183.0,73.0,Beverages,61.56,37.45,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,6252.98
SKU00313,260.1122559181258,350.0,284.0,102.0,Electronics & Accessories,878.76,553.58,0.0,0.3442494254657251,Healthy,HEALTHY,0.0,49760.06
SKU00314,61.477457190306026,25.0,60.0,26.0,Home Care,407.17,272.86,0.4099510244143555,0.0,Healthy,HEALTHY,6665.11,0.0
SKU00315,68.49444413800862,299.0,119.0,50.0,Grocery,384.54,231.67,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,53401.22
SKU00316,77.63991922269194,276.0,205.0,65.0,Stationery & Office,126.16,90.97,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,18044.82
SKU00317,61.32479249197206,5501.0,1296.0,472.0,Beverages,110.59,69.99,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,380722.87
SKU00318,61.345862086982194,333.0,188.0,68.0,Health & Wellness,826.51,541.68,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,147149.61
SKU00319,96.4283362959645,583.0,330.0,103.0,Snacks & Confectionery,129.05,88.97,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,43290.28
SKU00320,65.85911990141133,53.0,98.0,48.0,Stationery & Office,136.66,88.04,0.19040436674568761,0.0,Healthy,HEALTHY,1566.78,0.0
SKU00321,68.12358026719288,110.0,54.0,18.0,Electronics & Accessories,736.71,534.34,0.0,0.6058195997796474,High overstock,MARKDOWN / CLEAR,0.0,22376.25
SKU00322,62.26650042285928,95.0,73.0,26.0,Apparel & Footwear,358.99,256.34,0.0,0.5173907100654731,High overstock,MARKDOWN / CLEAR,0.0,8390.91
SKU00323,94.18984567676176,256.0,193.0,56.0,Home Care,270.82,200.19,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,32392.77
SKU00324,90.74658235398245,419.0,212.0,81.0,Home Care,498.27,339.2,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,111343.56
SKU00325,149.5286280509414,92.0,69.0,27.0,Health & Wellness,631.5,405.33,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00326,129.47351197583873,162.0,75.0,23.0,Apparel & Footwear,1341.29,805.15,0.0,0.24929571935018172,Healthy,HEALTHY,0.0,26188.7
SKU00327,67.62104811754027,385.0,202.0,68.0,Home & Kitchen,465.24,306.7,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,97340.12
SKU00328,434.0605313670299,72.0,1081.0,401.0,Grocery,204.97,157.47,0.8589659828510556,0.0,High stockout,REORDER NOW,89677.48,0.0
SKU00329,91.3495817473903,0.0,0.0,0.0,Health & Wellness,1198.32,695.33,1.0,0.0,High stockout,REORDER NOW,27366.51,0.0
SKU00330,61.16042818841761,4595.0,983.0,341.0,Beverages,87.32,52.73,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,239069.36
SKU00331,62.37423555168493,7350.0,1598.0,537.0,Dairy & Bakery,150.41,107.74,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,785168.8
SKU00332,109.19723623385785,105.0,62.0,21.0,Apparel & Footwear,1670.05,1158.58,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU00333,157.41658268992086,574.0,329.0,109.0,Dairy & Bakery,61.52,47.93,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,19966.84
SKU00334,68.9226995401339,217.0,155.0,45.0,Apparel & Footwear,1477.45,823.32,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,121915.0
SKU00335,62.70203424613752,287.0,183.0,57.0,Home Care,268.31,206.5,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,46317.53
SKU00336,81.66645683234111,318.0,139.0,66.0,Snacks & Confectionery,53.08,38.82,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,9174.47
SKU00337,96.06073099871648,265.0,178.0,54.0,Personal Care,376.07,279.75,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,47260.76
SKU00338,83.28725642735442,116.0,202.0,90.0,Frozen Foods,741.21,477.83,0.0,0.3881101955292621,Healthy,HEALTHY,0.0,15631.13
SKU00339,88.73148139021944,311.0,176.0,76.0,Apparel & Footwear,1884.44,1181.23,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,262550.24
SKU00340,66.817019934391,167.0,118.0,43.0,Health & Wellness,234.66,129.91,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,13014.77
SKU00341,63.8772584914483,0.0,0.0,0.0,Stationery & Office,95.64,71.43,1.0,0.0,High stockout,REORDER NOW,1527.31,0.0
SKU00342,69.26479814417186,4535.0,1075.0,381.0,Home & Kitchen,229.07,135.24,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,603946.03
SKU00343,99.9634381304261,300.0,138.0,43.0,Apparel & Footwear,2593.67,1573.14,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,314685.52
SKU00344,63.03521374380923,435.0,172.0,57.0,Health & Wellness,608.7,376.87,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,140182.37
SKU00345,65.64630750706836,0.0,0.0,0.0,Dairy & Bakery,289.92,222.49,1.0,0.0,High stockout,REORDER NOW,4758.04,0.0
SKU00346,64.40053479929654,74.0,153.0,47.0,Personal Care,379.17,235.83,0.0,0.14677961319678257,Healthy,HEALTHY,0.0,2263.84
SKU00347,66.54107845162088,234.0,236.0,77.0,Beverages,154.46,101.39,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,16978.66
SKU00348,71.16899698941309,79.0,85.0,31.0,Personal Care,686.28,505.68,0.0,0.10850923994046487,Healthy,HEALTHY,0.0,3959.98
SKU00349,79.66654190820408,133.0,215.0,73.0,Stationery & Office,240.42,185.86,0.0,0.6611595939303766,High overstock,MARKDOWN / CLEAR,0.0,9912.56
SKU00350,61.688539243541406,5108.0,1166.0,403.0,Home Care,492.43,368.24,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1858253.73
SKU00351,61.83220150888924,317.0,320.0,117.0,Beverages,113.72,77.77,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,19844.4
SKU00352,66.64682075991502,0.0,0.0,0.0,Health & Wellness,816.17,449.34,1.0,0.0,High stockout,REORDER NOW,13598.78,0.0
SKU00353,76.74021888343583,120.0,129.0,53.0,Stationery & Office,69.57,41.01,0.0,0.5564659032080699,High overstock,MARKDOWN / CLEAR,0.0,1774.08
SKU00354,65.09911094183492,6648.0,1492.0,524.0,Home & Kitchen,1108.74,680.1,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,4477030.89
SKU00355,63.38867420386792,7523.0,1698.0,571.0,Dairy & Bakery,144.21,94.23,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,702919.18
SKU00356,74.2614409290448,221.0,78.0,26.0,Home Care,335.1,214.65,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,31497.43
SKU00357,93.23281629337013,299.0,178.0,62.0,Frozen Foods,395.07,268.1,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,55166.18
SKU00358,91.1899893294985,115.0,41.0,11.0,Snacks & Confectionery,165.98,108.39,0.0,0.2582711077815787,Healthy,HEALTHY,0.0,2580.77
SKU00359,124.30203729281645,0.0,0.0,0.0,Dairy & Bakery,210.99,154.34,1.0,0.0,High stockout,REORDER NOW,6556.62,0.0
SKU00360,87.47177669757154,257.0,189.0,55.0,Snacks & Confectionery,86.25,48.56,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,8232.29
SKU00361,114.16794015286007,303.0,239.0,81.0,Stationery & Office,150.12,119.9,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,22640.96
SKU00362,62.413131215419554,0.0,0.0,0.0,Electronics & Accessories,1778.33,1352.89,1.0,0.0,High stockout,REORDER NOW,27747.79,0.0
